"fs_id","name","path","is_directory","size_bytes","md5","category","server_mtime"
"66714404709917","debian_kernel6.1_img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel6.1/【镜像】Debian12/debian_kernel6.1_img","True","0",,"6","1779250166"
"501480538237027","tspi-1m-kernel6.1-ubuntu22-hdmi-20260522.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel6.1/【镜像】Ubuntu22/tspi-1m-kernel6.1-ubuntu22-hdmi-20260522.img","False","5738228298","da3458e0dt2ce4eeea73f9e4edf06b03","6","1779440234"
"894222636866804","repo","/立创·泰山派开发板资料/第07章.【立创·泰山派】开发工具/repo工具/2025-07-07/repo","False","44956","0fb4c8876v734ef4cad0364978f4112b","6","1751851781"
"938761417919532","Android固件","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Android固件","True","0",,"6","1718879395"
"304453216980538","Linux固件","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Linux固件","True","0",,"6","1718881331"
"1060005270365232","环境安装包","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/1.环境搭建/环境安装包","True","0",,"6","1715653033"
"860694633300182","文档教程地址.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/1.环境搭建/文档教程地址.txt","False","61","3253e4499j694ec1f963a54e7205133c","4","1715653033"
"617861351523224","Android配置文件","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/Android配置文件","True","0",,"6","1715653033"
"681496620314449","Linux配置文件","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/Linux配置文件","True","0",,"6","1715653033"
"261250814665618","烧录工具","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/烧录工具","True","0",,"6","1715653033"
"476191350349925","文档教程地址.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/文档教程地址.txt","False","59","080407130t474f73d62e887defca9480","4","1715653033"
"569989164985148","命令要多练少偷懒.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/3.Linux常用命令/命令要多练少偷懒.txt","False","59","db84e6c24pb81da5400c7e60d4010bf7","4","1715653033"
"253858833303255","设备树基础很重要多练少偷懒.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/4.Linux设备树/设备树基础很重要多练少偷懒.txt","False","59","c6ed18b13vc850dcdaa001517e3154b2","4","1715653033"
"62643931264389","EDP屏资料","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/EDP屏资料","True","0",,"6","1715653033"
"192387463679995","MIPI屏资料","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/MIPI屏资料","True","0",,"6","1715653033"
"795405803790669","瑞芯微数据手册","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/瑞芯微数据手册","True","0",,"6","1715653033"
"591040098074280","文档教程地址.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/文档教程地址.txt","False","59","8f3378b18q9a8c0d5a690dc8a9f6f446","4","1715653033"
"782052800960412","触摸资料","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料","True","0",,"6","1725245390"
"717803202344758","代码补丁","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/代码补丁","True","0",,"6","1715653033"
"527617389870951","转接板","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/转接板","True","0",,"6","1715653033"
"734584657933671","文档教程地址.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/文档教程地址.txt","False","59","542b569d6m18957475a1a9715e636fde","4","1715653033"
"765855521859721","代码补丁","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁","True","0",,"6","1715653033"
"438626956644303","结构文件","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/结构文件","True","0",,"6","1715653033"
"101983883981038","数据手册","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/数据手册","True","0",,"6","1715653033"
"305363481871220","图片素材","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/图片素材","True","0",,"6","1715653033"
"224804736121594","外观结构","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/外观结构","True","0",,"6","1715653033"
"149533150900507","物流BOM","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/物流BOM","True","0",,"6","1715653033"
"593402004737143","系统镜像","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/系统镜像","True","0",,"6","1715653033"
"29350907122279","boot.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】Ubuntu/USB共享网络的相关文件【RNDIS】/boot.img","False","24122880","72d57d0bck8e292c9c3ceb769b149284","6","1779250145"
"248879008353990","README.txt","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】Ubuntu/USB共享网络的相关文件【RNDIS】/README.txt","False","165","9b00a92f1vaf48fc548fc7184478c606","4","1779250145"
"315476224639245","Tspi_Linux_config.cfg","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】Ubuntu/USB共享网络的相关文件【RNDIS】/Tspi_Linux_config.cfg","False","6129","c9bb10875p841deb292702bc25e71549","6","1779250145"
"1043204635615277","ubuntu20.04_hdmi_20240220_RNDIS_update.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】Ubuntu/USB共享网络的相关文件【RNDIS】/ubuntu20.04_hdmi_20240220_RNDIS_update.img","False","4239266378","a5e9353f9je1c0915510c81af8c44561","6","1779250145"
"705398270214475","update20240620.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】底板固件/buildroot/update20240620.img","False","522953290","d381e0ff6hf48a53b1148984b630860c","6","1779250146"
"436795337435553","update20240620.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】底板固件/debian/update20240620.img","False","3151174218","545fe6139sff8f5b40cf1f5d66611c81","6","1779250146"
"707906693100819","update.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】底板固件/ubuntu20.04/update.img","False","4239225418","58ce229e0ha57f85d1aa2dab0d306b52","6","1779250146"
"10324139637423","3.1寸默认横屏","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】智能小手机综合项目/Android/3.1寸默认横屏","True","0",,"6","1779250147"
"476293962450736","3.1寸默认竖屏","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】智能小手机综合项目/Android/3.1寸默认竖屏","True","0",,"6","1779250147"
"408369843850300","update.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】智能小手机综合项目/buildroot/update.img","False","522951242","26d218f78sda3ec2ed77394190a6e1ba","6","1779250147"
"384641708446800","LCKFB-TSPI-10.1inch-MIPI-TP_20241024.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Android/立创10.1寸31PIN MIPI屏幕总成镜像/LCKFB-TSPI-10.1inch-MIPI-TP_20241024.img","False","1652709962","6e4d8a30bnfd1120a2399fcf1b4e64b5","6","1779250148"
"461932118963669","立创10.1寸31PIN MIPI屏幕+触摸Android11驱动源码.zip","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Android/立创10.1寸31PIN MIPI屏幕总成镜像/立创10.1寸31PIN MIPI屏幕+触摸Android11驱动源码.zip","False","41404","11dd334c6t27176debdd3ab0dea061b2","6","1779250148"
"162194944832268","10.1inch_mipi_update20241022.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】OpenHarmony/4.0版本/10.1inch_mipi_update20241022.img","False","3434781258","0f1a140c6geb7d24ba535348d39f5071","6","1779250151"
"1028954499941354","Openkylin-Rockchip-Tools-Addr.cfg","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】OpenKylin/README/Openkylin-Rockchip-Tools-Addr.cfg","False","3079","b418b4f88seb6c3bf9f3be32731a1e73","6","1779250152"
"928379759385352","镜像烧录教程.mp4","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】OpenKylin/README/镜像烧录教程.mp4","False","3510783","614ce543ei070d1175c062c2cd94c5b3","1","1779250152"
"21406448976573","boot.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Ubuntu20/USB共享网络的相关文件【RNDIS】/boot.img","False","24122880","27fd549d6ic3150a3be659e6c96e959a","6","1779250153"
"931911256077943","README.txt","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Ubuntu20/USB共享网络的相关文件【RNDIS】/README.txt","False","165","9b00a92f1vaf48fc548fc7184478c606","4","1779250153"
"1111590692157284","Tspi_Linux_config.cfg","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Ubuntu20/USB共享网络的相关文件【RNDIS】/Tspi_Linux_config.cfg","False","6129","c9bb10875p841deb292702bc25e71549","6","1779250153"
"674094117068748","ubuntu20.04_hdmi_20240220_RNDIS_update.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Ubuntu20/USB共享网络的相关文件【RNDIS】/ubuntu20.04_hdmi_20240220_RNDIS_update.img","False","4239276618","5106ee144ue209f9cc66747b131bb175","6","1779250153"
"707216319885022","docker.zip","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Ubuntu20/支持docker临时版本（镜像未全测）/docker.zip","False","83139774","7cedee15avcc7dd93aa9a868c65ab6d3","6","1779250153"
"247420560686994","readme.md","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Ubuntu20/支持docker临时版本（镜像未全测）/readme.md","False","935","c92e0aac8j01f81b50bd5b8073e2b53b","6","1779250153"
"856786347086751","ubuntu20.04_desktop20240923_update.zip","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【镜像】Ubuntu20/支持docker临时版本（镜像未全测）/ubuntu20.04_desktop20240923_update.zip","False","1857462700","0e6e026f4m2ce95118825705e300dbab","6","1779250153"
"694847145772675","tspi-1m-kernel6.1-buildroot-hdmi-20260320.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel6.1/【镜像】Buildroot-kernel6.1/buildroot_kernel6.1_img/tspi-1m-kernel6.1-buildroot-hdmi-20260320.img","False","1064036938","bcbfcb0b3p72f8d94c2159850f475e9e","6","1779250165"
"807622716332318","tspi-1m-kernel6.1-debian-3.1inch-mipi-20260331.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel6.1/【镜像】Debian12/debian_kernel6.1_img/tspi-1m-kernel6.1-debian-3.1inch-mipi-20260331.img","False","4787677770","bcd848cc2h325cb306124d62eb58ccae","6","1779250166"
"760181188118620","tspi-1m-kernel6.1-debian-hdmi-20260320.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel6.1/【镜像】Debian12/debian_kernel6.1_img/tspi-1m-kernel6.1-debian-hdmi-20260320.img","False","4787665482","44760622euf1467464a7460ce20fcb09","6","1779250166"
"863621956661771","20240620","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Android固件/20240620","True","0",,"6","1718932976"
"730811246788838","补丁20240620","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Linux固件/补丁20240620","True","0",,"6","1718881332"
"1082182914183531","方法二：升级固件","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Linux固件/方法二：升级固件","True","0",,"6","1718881718"
"729959953939557","方法一：单独更新内核","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Linux固件/方法一：单独更新内核","True","0",,"6","1718879414"
"241835244257331","ubuntu-18.04.6-desktop-amd64.iso","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/1.环境搭建/环境安装包/ubuntu-18.04.6-desktop-amd64.iso","False","2514124800","a19720e41h9bb3f7b050c8ed2bc7f93b","6","1715653033"
"483178332609779","VirtualBox-7.0.14-161095-Win.exe","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/1.环境搭建/环境安装包/VirtualBox-7.0.14-161095-Win.exe","False","111161880","700b5e004k59c87a3c5577852b99097c","5","1715653033"
"1105130806182008","全烧录","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/Android配置文件/全烧录","True","0",,"6","1715653033"
"700864154009677","烧录内核","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/Android配置文件/烧录内核","True","0",,"6","1715653033"
"910888534627660","全烧录","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/Linux配置文件/全烧录","True","0",,"6","1715653033"
"230776424684159","烧录内核","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/Linux配置文件/烧录内核","True","0",,"6","1715653033"
"1027530899580993","RKDevTool_Release_v2.84.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/2.SDK编译/烧录工具/RKDevTool_Release_v2.84.zip","False","2621113","a28218e67h65276945ca0af9f4a60c4b","6","1715653033"
"344331409971574","代码补丁","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/EDP屏资料/代码补丁","True","0",,"6","1715653033"
"1053878262846319","系统镜像","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/EDP屏资料/系统镜像","True","0",,"6","1715653033"
"252087811139921","M116BE0049A-1366X768 EDP(TN).pdf","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/EDP屏资料/M116BE0049A-1366X768 EDP(TN).pdf","False","3430780","c933226b7obafc4bf2a9abb733545040","4","1715653033"
"723292874648157","屏幕链接.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/EDP屏资料/屏幕链接.txt","False","254","cfac658abv590e58a60dc1956d357ff7","4","1715653033"
"788079192983819","代码补丁","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/MIPI屏资料/代码补丁","True","0",,"6","1715653033"
"1090086004815578","屏幕资料","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/MIPI屏资料/屏幕资料","True","0",,"6","1715653033"
"300691674516664","系统镜像","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/MIPI屏资料/系统镜像","True","0",,"6","1715653033"
"959941950238200","屏幕链接.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/MIPI屏资料/屏幕链接.txt","False","117","6c67ef86bh3e6f9eda88ddfb19ad148d","4","1715653033"
"286621062929598","Rockchip_RK3566_Datasheet_V1.2-20220601.pdf","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/5.屏幕选型与调试/瑞芯微数据手册/Rockchip_RK3566_Datasheet_V1.2-20220601.pdf","False","2123058","80237c88do606732b18fe370aa63994b","4","1715653033"
"905027115904020","CC10128007-31C    ILI9881C(2).txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料/CC10128007-31C    ILI9881C(2).txt","False","6239","76fcfe47di4135df9eb624942ad1c2d3","4","1715653033"
"311668292321483","FH-101054-V5(6PIN) 全贴合工程图-1028(2)(1).dwg","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料/FH-101054-V5(6PIN) 全贴合工程图-1028(2)(1).dwg","False","127274","c1674298dl9bef725793cb6848203051","6","1715653033"
"572902053157545","FH-101054-V5(6PIN) 全贴合工程图-1028.pdf","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料/FH-101054-V5(6PIN) 全贴合工程图-1028.pdf","False","561398","34a1cf658ga425d93adfed9326bb3b60","4","1725245390"
"397080211901390","GT9271_Config_20220925_172459.cfg","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料/GT9271_Config_20220925_172459.cfg","False","929","b689f9b42le16a105412d6bf9ddf1c62","6","1715653033"
"547044001034257","GT9xx_Driver_for_Android_V2.4_2014112801.rar","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料/GT9xx_Driver_for_Android_V2.4_2014112801.rar","False","502183","f9ae14178p84009fa3870fd09ef70d52","6","1715653033"
"128150084025267","Spec CC10128007-31C.pdf","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料/Spec CC10128007-31C.pdf","False","794426","47c021007j8e3f6cd0bc00c6cf83e246","4","1715653033"
"1100056549194510","电容触控芯片GT9271 (IC规格书)Datasheet_20140904（金鼎泰）.pdf","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/触摸资料/电容触控芯片GT9271 (IC规格书)Datasheet_20140904（金鼎泰）.pdf","False","1658063","9d0f9a052h7b0c22d980d5dce26150fc","4","1715653033"
"567002221670916","my_touch_gt9271.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/代码补丁/my_touch_gt9271.zip","False","169204","d85bb2ff9h5b00c470ca951071e3d128","6","1715653033"
"1033745528886877","my_touch_patch.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/代码补丁/my_touch_patch.zip","False","40908","9f09d3993h877a5be33de0b0ce05057c","6","1715653033"
"614603943176328","泰山派10.1寸触摸补丁.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/代码补丁/泰山派10.1寸触摸补丁.zip","False","38542","fdaef3145kf6bd7a663eb7a1e4aed796","6","1715653033"
"939291036560564","导入eda方法.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/转接板/导入eda方法.txt","False","59","68269c41cnf2148adfd42fcf8f71bde2","4","1715653033"
"496119132814028","泰山派10.1寸屏触摸转接板_2024-04-01.epro","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/6.触摸驱动/转接板/泰山派10.1寸屏触摸转接板_2024-04-01.epro","False","26488","7357017dbr3d654862f99e1631c1afbf","6","1715653033"
"59485272674915","3.1寸大显MIPI补丁.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁/3.1寸大显MIPI补丁.zip","False","13199","5599b242dkec4c8db66af883ebc3e456","6","1715653033"
"842302046839663","3.1寸屏幕背光驱动Linux补丁.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁/3.1寸屏幕背光驱动Linux补丁.zip","False","20435","8aa9ded34l0c5bdf77a65a6359f810b6","6","1715653033"
"383437576814018","3.1寸屏幕背光驱动补丁.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁/3.1寸屏幕背光驱动补丁.zip","False","100931","e54bd937at7285a36932bdc93c5f5a64","6","1715653033"
"648140019839497","3.1寸屏幕触摸Linxu驱动补丁.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁/3.1寸屏幕触摸Linxu驱动补丁.zip","False","27831","e04ccbb3ep35d63505c64897255e6573","6","1715653033"
"717473273147178","3.1寸屏幕触摸驱动补丁.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁/3.1寸屏幕触摸驱动补丁.zip","False","26845","1921eca69u4b6f76eefc5b48c653d3eb","6","1715653033"
"218235519789298","胖妞手机安卓版代码补丁（默认横屏）.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁/胖妞手机安卓版代码补丁（默认横屏）.zip","False","32608828","ab5afe180k95f22ad4bcedf90709eac5","6","1715653033"
"894100785102015","胖妞手机安卓版代码补丁（默认竖屏）.zip","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/代码补丁/胖妞手机安卓版代码补丁（默认竖屏）.zip","False","40999968","403e41b49i729f4552e1587ef11e957f","6","1715653033"
"120160174409326","胖妞手机3.1寸扩展板结构图.dxf","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/结构文件/胖妞手机3.1寸扩展板结构图.dxf","False","236858","0bc6a982bv3a2b8c95b819366a0ca682","6","1715653033"
"475345029689725","3.1寸屏幕资料","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/数据手册/3.1寸屏幕资料","True","0",,"6","1715653033"
"958110628998263","喇叭","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/数据手册/喇叭","True","0",,"6","1715653033"
"902643621694723","芯片手册","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/数据手册/芯片手册","True","0",,"6","1715653033"
"246524183534641","开机logo","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/图片素材/开机logo","True","0",,"6","1715653033"
"363384174705004","开机动画","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/图片素材/开机动画","True","0",,"6","1715653033"
"872752564507117","底壳.STEP","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/外观结构/底壳.STEP","False","301492","20935dcfao163371f1c359a8f38ccd9f","6","1715653033"
"652748635876739","底壳.STL","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/外观结构/底壳.STL","False","241484","508aa644bl422ae0651462596c05fedd","6","1715653033"
"140770842297036","顶壳.STEP","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/外观结构/顶壳.STEP","False","1363361","c97d52058qad04c78abb5a0083852991","6","1715653033"
"145145774120525","顶壳.STL","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/外观结构/顶壳.STL","False","1119284","17d074092t71da8107a68a82f16a51c0","6","1715653033"
"330414963589212","泰山派RK3566胖妞手机扩展板物料BOM.xlsx","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/物流BOM/泰山派RK3566胖妞手机扩展板物料BOM.xlsx","False","8336","219dfb9fcr44878b26e2c0bd4bfec1c2","4","1715653033"
"36813141004366","Android","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/系统镜像/Android","True","0",,"6","1715654023"
"517182208899746","buildroot","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【智能小手机】项目资料/7.手机综合项目/系统镜像/buildroot","True","0",,"6","1715653033"
"276535551247088","update.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】智能小手机综合项目/Android/3.1寸默认横屏/update.img","False","1738119754","8827592c8t477786d6499ff572279273","6","1779250147"
"945052500994729","update.img","/立创·泰山派开发板资料/第06章.【立创·泰山派】系统镜像/kernel4.9/【国际版镜像】智能小手机综合项目/Android/3.1寸默认竖屏/update.img","False","1746881098","8175b7cc9i9315156655a723db15dd1a","6","1779250147"
"407687225585287","补丁","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Android固件/20240620/补丁","True","0",,"6","1718932976"
"395485060891165","boot.img","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Android固件/20240620/boot.img","False","33677312","8bf997d16o47b2bcfee56fbbc08e1ad3","6","1718879430"
"675262707869801","update.img","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Android固件/20240620/update.img","False","1652701770","848d7b1cfk5871fee0db89f116c2b51e","6","1718880499"
"1004862440885526","必读.txt","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Android固件/20240620/必读.txt","False","339","e277be518kb863eab71488cb625b509c","4","1718879395"
"973770991794399","kernel","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Linux固件/补丁20240620/kernel","True","0",,"6","1718881332"
"969893596653931","kernel.patch","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Linux固件/补丁20240620/kernel.patch","False","7264","855e2952ch86681b20fa98dd01e72826","6","1718881331"
"416868285220443","buildroot","/立创·泰山派开发板资料/第09章.【立创·泰山派】项目案例/【底部扩展板】项目资料/【底部39脚】4G_HUB2.0_ET100_HS扩展板/Linux固件/方法二：升级固件/buildroot","True","0",,"6","1718879764"
